50694122,UCSF MEDICAL CENTER,,505 PARNASSUS AVENUE,SAN FRANCISCO,SAN FRANCISCO,CA,USA,94122,GENERAL ACUTE CARE,580,37.76307685,-122.4578772
50794115,UCSF MEDICAL CENTER AT MOUNT ZION,,1600 DIVISADERO STREET,SAN FRANCISCO,SAN FRANCISCO,CA,USA,94115,GENERAL ACUTE CARE,140,37.78491971,-122.4391472
7490650,COAST PLAZA DOCTORS HOSPITAL,,13100 SOUTH STUDEBAKER ROAD,NORWALK,LOS ANGELES,CA,USA,90650,GENERAL ACUTE CARE,117,33.91269312,-118.0988216
8290255,COMMUNITY HOSPITAL OF HUNTINGTON PARK,,2623 EAST SLAUSON AVENUE,HUNTINGTON PARK,LOS ANGELES,CA,USA,90255,GENERAL ACUTE CARE,81,33.98948957,-118.2241899
26691342,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,,14445 OLIVE VIEW DRIVE,SYLMAR,LOS ANGELES,CA,USA,91342,GENERAL ACUTE CARE,355,34.32587172,-118.4457641
30190036,MIRACLE MILE MEDICAL CENTER,,6000 SAN VICENTE BOULEVARD,LOS ANGELES,LOS ANGELES,CA,USA,90036,GENERAL ACUTE CARE,17,34.05736635,-118.3624586
33090036,OLYMPIA MEDICAL CENTER,,5900 WEST OLYMPIA BLVD,LOS ANGELES,LOS ANGELES,CA,USA,90036,GENERAL ACUTE CARE,204,34.05729227,-118.3605273
33390012,"PACIFIC ALLIANCE MEDICAL CENTER, INC.",,531 WEST COLLEGE STREET,LOS ANGELES,LOS ANGELES,CA,USA,90012,GENERAL ACUTE CARE,138,34.06488002,-118.2392278
52691307,WEST HILLS HOSPITAL AND MEDICAL CENTER,,7300 MEDICAL CENTER DRIVE,WEST HILLS,LOS ANGELES,CA,USA,91307,GENERAL ACUTE CARE,225,34.20285942,-118.6286237
15695023,HAZEL HAWKINS MEMORIAL HOSPITAL,,911 SUNSET DRIVE,HOLLISTER,SAN BENITO,CA,USA,95023,GENERAL ACUTE CARE,119,36.83420125,-121.3861936
9192882,CORONA REGIONAL MEDICAL CENTER-MAIN,,800 SOUTH MAIN STREET,CORONA,RIVERSIDE,CA,USA,92882,GENERAL ACUTE CARE,160,33.8730377,-117.5683209
34696001,PATIENTS' HOSPITAL OF REDDING,,2900 EUREKA WAY,REDDING,SHASTA,CA,USA,96001,GENERAL ACUTE CARE,10,40.58592165,-122.4168309
22694914,KENTFIELD REHABILITATION HOSPITAL,,1125 SIR FRANCIS DRAKE BLVD,KENTFIELD,MARIN,CA,USA,94914,GENERAL ACUTE CARE,60,37.95870622,-122.5524959
47196104,SURPRISE VALLEY COMMUNITY HOSPITAL,,741 N. MAIN STREET,CEDARVILLE,MODOC,CA,USA,96104,GENERAL ACUTE CARE,26,41.53148907,-120.1714281
14093710,FRESNO SURGICAL HOSPITAL,,6125 NORTH FRESNO STREET,FRESNO,FRESNO,CA,USA,93710,GENERAL ACUTE CARE,27,36.82491409,-119.7821616
50296093,TRINITY HOSPITAL,,60 B EASTER AVENUE,WEAVERVILLE,TRINITY,CA,USA,96093,GENERAL ACUTE CARE,51,40.73808351,-122.9396569
14192643,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,,12601 GARDEN GROVE BLVD.,GARDEN GROVE,ORANGE,CA,USA,92643,GENERAL ACUTE CARE,167,33.77498597,-117.9130929
52592804,WEST ANAHEIM MEDICAL CENTER,,3033 WEST ORANGE AVENUE,ANAHEIM,ORANGE,CA,USA,92804,GENERAL ACUTE CARE,219,33.82538521,-117.9950736
32695361,OAK VALLEY DISTRICT HOSPITAL (2-RH),,350 SOUTH OAK STREET,OAKDALE,STANISLAUS,CA,USA,95361,GENERAL ACUTE CARE,35,37.75761627,-120.8609966
22293277,KAWEAH DELTA REHABILITATION HOSPITAL,,840 SOUTH AKERS,VISALIA,TULARE,CA,USA,93277,GENERAL ACUTE CARE,61,36.32260683,-119.3479347
16930135,YOUTH VILLAGES - INNER HARBOUR CAMPUS,,4685 DORSETT SHOALS ROAD,DOUGLASVILLE,DOUGLAS,GA,USA,30135,PSYCHIATRIC,90,33.67768895,-84.73391954
11527962,WASHINGTON COUNTY HOSPITAL,,958 U S HIGHWAY 64 EAST,PLYMOUTH,WASHINGTON,NC,USA,27962,GENERAL ACUTE CARE,49,35.86278208,-76.72928368
6071446,DOCTOR'S HOSPITAL AT DEER CREEK,,815 S 10TH ST,LEESVILLE,VERNON,LA,USA,71446,GENERAL ACUTE CARE,10,31.13563535,-93.26882275
17470444,SOUTHEAST REGIONAL MEDICAL CENTER,,719 AVENUE G,KENTWOOD,TANGIPAHOA,LA,USA,70444,LONG TERM CARE,14,30.93712864,-90.51924697
3170633,DEQUINCY MEMORIAL HOSPITAL,,110 W 4TH ST,DEQUINCY,CALCASIEU,LA,USA,70633,GENERAL ACUTE CARE,19,30.45252084,-93.43642444
70192120,ALVARADO HOSPITAL MEDICAL CENTER,,6645 ALVARADO ROAD,SAN DIEGO,SAN DIEGO,CA,USA,92120,GENERAL ACUTE CARE,80,32.77685835,-117.0576813
70494117,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,,601 DUBOCE AVENUE,SAN FRANCISCO,SAN FRANCISCO,CA,USA,94117,GENERAL ACUTE CARE,223,37.76868428,-122.4345303
70594110,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,SAN FRANCISCO,CA,USA,94110,GENERAL ACUTE CARE,228,37.74771786,-122.4207679
70790067,"CALIFORNIA REHABILITATION INSTITUTE, LLC",,2070 CENTURY PARK EAST,LOS ANGELES,LOS ANGELES,CA,USA,90067,GENERAL ACUTE CARE,176,34.05910293,-118.4118681
71495355,DOCTORS MEDICAL CENTER-BEHAVIORAL HEALTH DEPARTMENT,,1501 CLAUS ROAD,MODESTO,STANISLAUS,CA,USA,95355,GENERAL ACUTE CARE,67,37.66582401,-120.9222319
73191401,SOUTHERN CALIFORNIA HOSPITAL AT VAN NUYS D/P APH,,14433 EMELITA STREET,VAN NUYS,LOS ANGELES,CA,USA,91401,GENERAL ACUTE CARE,59,34.1769007,-118.4474908
73693210,DEPARTMENT OF STATE HOSPITAL - COALINGA,,24511 WEST JAYNE AVENUE,COALINGA,FRESNO,CA,USA,93210,PSYCHIATRIC,1500,36.13354829,-120.240446
74096028,MAYERS MEMORIAL HOSPITAL,,43563 STATE HWY. 299 E,FALL RIVER MILLS,SHASTA,CA,USA,96028,GENERAL ACUTE CARE,121,41.02388936,-121.4240544
74290404,SANTA MONICA - UCLA MEDICAL CENTER & ORTHOPAEDIC HOSPITAL,,1250 16TH STREET,SANTA MONICA,LOS ANGELES,CA,USA,90404,GENERAL ACUTE CARE,265,34.02770868,-118.4868924
74495062,TELECARE SANTA CRUZ PHF,,2250 SOQUEL AVE,SANTA CRUZ,SANTA CRUZ,CA,USA,95062,PSYCHIATRIC,16,36.98336892,-121.9939471
151453097,COLUMBIA ST MARYS HOSPITAL OZAUKEE,,13111 N PORT WASHINGTON RD,MEQUON,OZAUKEE,WI,USA,53097,GENERAL ACUTE CARE,182,43.25597939,-87.92621656
74693060,VENTURA COUNTY MEDICAL CENTER - SANTA PAULA  HOSPITAL,,825 NORTH 10TH STREET,SANTA PAULA,VENTURA,CA,USA,93060,GENERAL ACUTE CARE,49,34.3664467,-119.0649148
83931909,NORTHSIDE MEDICAL CENTER,,100 FRIST COURT,COLUMBUS,MUSCOGEE,GA,USA,31909,GENERAL ACUTE CARE,100,32.5345248,-84.95121257
84231217,"REGENCY HOSPITAL COMPANY OF MACON, LLC",,535 COLISEUM DRIVE,MACON,BIBB,GA,USA,31217,GENERAL ACUTE CARE,-999,32.84770524,-83.61527747
84430546,CHATUGE REGIONAL HOSPITAL,,110 EAST MAIN STREET,HIAWASSEE,TOWNS,GA,USA,30546,CRITICAL ACCESS,25,34.94657646,-83.7539153
84031412,CANDLER HOSPITAL,,5353 REYNOLDS STREET,SAVANNAH,CHATHAM,GA,USA,31412,GENERAL ACUTE CARE,320,32.02816667,-81.10010925
87330705,MURRAY MEDICAL CENTER,,"707 OLD DALTON ELLIJAY ROAD, PO BOX 1406",CHATSWORTH,MURRAY,GA,USA,30705,GENERAL ACUTE CARE,42,34.780041,-84.78317545
86230117,TANNER MEDICAL CENTER - CARROLLTON,,705 DIXIE STREET,CARROLLTON,CARROLL,GA,USA,30117,GENERAL ACUTE CARE,181,33.56947772,-85.0752262
87630214,PIEDMONT FAYETTE HOSPITAL,,1255 HIGHWAY 54 WEST,FAYETTEVILLE,FAYETTE,GA,USA,30214,GENERAL ACUTE CARE,157,33.45214711,-84.50798999
88031830,ROOSEVELT WARM SPRINGS REHABILITATION HOSPITAL,,6135 ROOSEVELT HIGHWAY,WARM SPRINGS,MERIWETHER,GA,USA,31830,REHABILITATION,52,32.88732639,-84.69407001
89930274,RIVERWOODS BEHAVIORAL HEALTH SYSTEM,,223 MEDICAL CENTER DRIVE,RIVERDALE,CLAYTON,GA,USA,30274,GENERAL ACUTE CARE,-999,33.58221296,-84.39071671
89030329,WESLEY WOODS GERIATRIC HOSPITAL,,"1821 CLIFTON ROAD, NE",ATLANTA,DEKALB,GA,USA,30329,GENERAL ACUTE CARE,82,33.80487845,-84.33140996
150953228,POST ACUTE MEDICAL SPECIALTY HOSPITAL OF MILWAUKEE,,5017 S 110TH ST,GREENFIELD,MILWAUKEE,WI,USA,53228,LONG TERM CARE,62,42.95367246,-88.05096986
151054961,THEDACARE MEDICAL CENTER NEW LONDON,,1405 MILL ST,NEW LONDON,OUTAGAMIE,WI,USA,54961,CRITICAL ACCESS,25,44.38115627,-88.73370085
152254720,OAKLEAF SURGICAL HOSPITAL,,1000 OAKLEAF WAY,ALTOONA,EAU CLAIRE,WI,USA,54720,GENERAL ACUTE CARE,13,44.81571619,-91.45271048
153580112,CENTENNIAL MEDICAL PLAZA,,14200 E ARAPAHOE ROAD,CENTENNIAL,ARAPAHOE,CO,USA,80112,GENERAL ACUTE CARE,-999,39.59418272,-104.8237848
154480909,CHILDREN'S HOSPITAL COLORADO AT MEMORIAL HOSPITAL CENTRAL,,1400 EAST BOULDER STREET,COLORADO SPRINGS,EL PASO,CO,USA,80909,CHILDREN,-999,38.83979975,-104.7994774
154580138,CHILDREN'S HOSPITAL COLORADO AT PARKER ADVENTIST HOSPITAL,,9395 CROWN CREST BLVD,PARKER,DOUGLAS,CO,USA,80138,GENERAL ACUTE CARE,-999,39.54813881,-104.770876
154780120,HEALTHSOUTH REHABILITATION HOSPITAL OF LITTLETON,,1001 WEST MINERAL AVENUE,LITTLETON,ARAPAHOE,CO,USA,80120,REHABILITATION,-999,39.57454183,-105.0000982
155180045,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT PAVILION,,12605 EAST 16TH AVENUE,AURORA,ADAMS,CO,USA,80045,GENERAL ACUTE CARE,-999,39.7423045,-104.8411221
159371301,HEALTHSOUTH REHABILITATION HOSPITAL OF ALEXANDRIA,,104 NORTH 3RD STREET,ALEXANDRIA,RAPIDES,LA,USA,71301,REHABILITATION,-999,31.31768328,-92.45233196
159470360,HOUMA-AMG SPECIALTY HOSPITAL,,629 DUNN STREET,HOUMA,TERREBONNE,LA,USA,70360,LONG TERM CARE,40,29.59298784,-90.71204306
159770121,OCHSNER MEDICAL CENTER,,1516 JEFFERSON HIGHWAY,NEW ORLEANS,JEFFERSON,LA,USA,70121,GENERAL ACUTE CARE,473,29.96140175,-90.14555057
160170458,SLIDELL -AMG SPECIALTY HOSPTIAL,,1400 LINDBERG DRIVE,SLIDELL,ST. TAMMANY,LA,USA,70458,SPECIAL,-999,30.28080427,-89.75375016
49091356,TARZANA TREATMENT CENTER,,18646 OXNARD STREET,TARZANA,LOS ANGELES,CA,USA,91356,PSYCHIATRIC,60,34.17944583,-118.5398562
46192835,ST. JUDE MEDICAL CENTER,,101 EAST VALENCIA MESA DRIVE,FULLERTON,ORANGE,CA,USA,92835,GENERAL ACUTE CARE,351,33.89354835,-117.9274627
11353548,MERCY HLTH SYS CORP,,1000 MINERAL POINT AVE,JANESVILLE,ROCK,WI,USA,53548,GENERAL ACUTE CARE,240,42.68784591,-89.03319042
14053051,COMMUNITY MEMORIAL HSPTL,,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WAUKESHA,WI,USA,53051,GENERAL ACUTE CARE,237,43.16435276,-88.13760545
14353066,AURORA MEDICAL CENTER,,36500 AURORA DRIVE,SUMMIT,WAUKESHA,WI,USA,53066,GENERAL ACUTE CARE,117,43.06591206,-88.46757865
15054956,THEDA CLARK MED CTR,,130 2ND ST WEST PAVILION,NEENAH,WINNEBAGO,WI,USA,54956,GENERAL ACUTE CARE,182,44.18748956,-88.45338493
15354449,MINISTRY SAINT JOSEPHS HOSPITAL,,611 ST JOSEPH AVE,MARSHFIELD,WOOD,WI,USA,54449,GENERAL ACUTE CARE,504,44.6772621,-90.1787418
15454495,RIVERVIEW HSPTL ASSOC,,410 DEWEY STREET,WISCONSIN RAPIDS,WOOD,WI,USA,54495,GENERAL ACUTE CARE,99,44.38175803,-89.82988944
72895370,SONORA REGIONAL MEDICAL CENTER D/P SNF (UNIT 6 AND 7),,179 S. FAIRVIEW LANE,SONORA,TUOLUMNE,CA,USA,95370,GENERAL ACUTE CARE,68,37.97966734,-120.3907956
74193102,SANTA BARBARA COTTAGE HOSPITAL,,400 W. PUEBLO STREET,SANTA BARBARA,SANTA BARBARA,CA,USA,93102,GENERAL ACUTE CARE,412,34.42946669,-119.723809
3380649,GAYLORD HOSPITAL,,50 GAYLORD FARM RD,WALLINGFORD,NEW HAVEN,CT,USA,6492,CHRONIC DISEASE,-999,41.47288478,-72.85676125
7485255,SCOTTSDALE HEALTHCARE THOMPSON PEAK,,7400 E. THOMPSON PEAK PARKWAY,SCOTTSDALE,MARICOPA,AZ,USA,85255,GENERAL ACUTE CARE,92,33.67112932,-111.9223224
10302131,HEBREW REHABILITATION CENTER,,1200 CENTRE ST,BOSTON,SUFFOLK,MA,USA,2131,REHABILITATION,455,42.29680056,-71.13179781
10402130,LEMUEL SATTUCK HOSPITAL,,170 MORTON ST,BOSTON,SUFFOLK,MA,USA,2130,PSYCHIATRIC,255,42.299581,-71.10174298
91951555,ALEGENT HEALTH COMMUNITY MEMORIAL HOSPITAL,,631 N 8TH ST,MISSOURI VALLEY,HARRISON,IA,USA,51555,CRITICAL ACCESS,25,41.56294365,-95.88561847
2467029,COMANCHE COUNTY HOSPITAL,COMANCHE COUNTY HOSPITAL,202 S FRISCO AVE,COLDWATER,COMANCHE,KS,USA,67029,CRITICAL ACCESS,12,37.26807941,-99.33265465
4166736,FREDONIA REGIONAL HOSPITAL,FREDONIA REGIONAL HOSPITAL,1527 MADISON,FREDONIA,WILSON,KS,USA,66736,CRITICAL ACCESS,34,37.53406788,-95.81415202
11302026,HEBREW REHABILITATION CENTER AT DEDHAM,,7000 GREAT MEADOW ROAD,DEDHAM,NORFOLK,MA,USA,2026,REHABILITATION,220,42.26653577,-71.19502243
12502359,WESTWOOD/PEMBROKE HEALTH SYSTEM PEMBROKE,,199 OAK STREET,PEMBROKE,PLYMOUTH,MA,USA,2359,PSYCHIATRIC,120,42.09762372,-70.76445864
13302453,"WALDEN BEHAVIORAL CARE, LLC",,9 HOPE AVENUE,WALTHAM,MIDDLESEX,MA,USA,2453,PSYCHIATRIC,45,42.369626,-71.249339
11266212,PROMISE HOSPITAL OF OVERLAND PARK,THI OF KANSAS AT SPECIALTY HOSPITAL LLC,6509 W 103RD ST,OVERLAND PARK,JOHNSON,KS,USA,66212,LONG TERM CARE,56,38.93986624,-94.66251323
13002072,NEW ENGLAND SINAI HOSPITAL,,"150 YORK STREET, PO BOX CS9105",STOUGHTON,NORFOLK,MA,USA,2072,REHABILITATION,157,42.14462655,-71.09882863
13149091,STURGIS HOSPITAL,,916 MYRTLE AVE,STURGIS,ST. JOSEPH,MI,USA,49091,GENERAL ACUTE CARE,84,41.79462863,-85.4075648
449058,SPECTRUM HEALTH PENNOCK HOSPITAL,,1009 W GREEN ST,HASTINGS,BARRY,MI,USA,49058,GENERAL ACUTE CARE,49,42.6447739,-85.30282524
2148708,MCLAREN BAY REGION,,1900 COLUMBUS AVE,BAY CITY,BAY,MI,USA,48708,GENERAL ACUTE CARE,338,43.58821643,-83.86839615
14148198,FOREST HEALTH MEDICAL CENTER,,135 S PROSPECT ST,YPSILANTI,WASHTENAW,MI,USA,48198,GENERAL ACUTE CARE,68,42.23757106,-83.6006476
6849503,MARY FREE BED HOSPITAL & REHABILITATION CENTER,,235 WEALTHY SE,GRAND RAPIDS,KENT,MI,USA,49503,GENERAL ACUTE CARE,119,42.95697388,-85.66274625
8849913,ASPIRUS KEWEENAW HOSPITAL,,205 OSCEOLA,LAURIUM,HOUGHTON,MI,USA,49913,GENERAL ACUTE CARE,25,47.23878317,-88.44350085
4249801,DICKINSON COUNTY MEMORIAL HOSPITAL,,1721 S STEPHENSON AVE,IRON MOUNTAIN,DICKINSON,MI,USA,49801,GENERAL ACUTE CARE,96,45.80987806,-88.04445124
11449953,"ASPIRUS ONTONAGON HOSPITAL, INC",,601 S SEVENTH ST,ONTONAGON,ONTONAGON,MI,USA,49953,GENERAL ACUTE CARE,25,46.86559536,-89.30165846
11649735,OTSEGO MEMORIAL HOSPITAL,,825 N CENTER AVE,GAYLORD,OTSEGO,MI,USA,49735,GENERAL ACUTE CARE,46,45.03532708,-84.6749176
61,ST MARY'S OF MICHIGAN-TOWNE CTR,,4599 TOWNE CENTRE RD,SAGINAW,SAGINAW,MI,USA,48604,GENERAL ACUTE CARE,-999,43.47397228,-83.96493169
8556265,CHIPPEWA CO MONTEVIDEO HOSP,,824 - 11TH ST N,MONTEVIDEO,CHIPPEWA,MN,USA,56265,CRITICAL ACCESS,30,44.9544612,-95.71181072
4155912,MAYO CLINIC HEALTH SYS AUSTIN,,1000 FIRST DRIVE NORTHWEST,AUSTIN,MOWER,MN,USA,55912,GENERAL ACUTE CARE,82,43.67448476,-92.97764976
18064804,MERCY HOSPITAL JOPLIN,,100 MERCY WAY,JOPLIN,NEWTON,MO,USA,64804,GENERAL ACUTE CARE,240,37.0365134,-94.50970928
1865807,COX MEDICAL CENTERS SOUTH HOSPITAL,LESTER E. COX SOUTH MEDICAL CENTER,3801 SOUTH NATIONAL AVENUE,SPRINGFIELD,GREENE,MO,USA,65807,GENERAL ACUTE CARE,86,37.14494625,-93.27967732
2065802,COX MEDICAL CENTERS NORTH HOSPITAL,LESTER E. COX NORTH MEDICAL CENTER,1423 NORTH JEFFERSON STREET,SPRINGFIELD,GREENE,MO,USA,65802,GENERAL ACUTE CARE,75,37.22478249,-93.28996378
3964118,KINDRED HOSPITAL NORTHLAND,,500 NW  68TH STREEET,KANSAS CITY,CLAY,MO,USA,64118,LONG TERM CARE,35,39.21928776,-94.58726916
6164429,CAMERON REGIONAL MEDICAL CENTER,,1600 EAST EVERGREEN ST,CAMERON,CLINTON,MO,USA,64429,GENERAL ACUTE CARE,58,39.73043495,-94.21805603
3564057,CENTERPOINT MEDICAL CENTER,,19600 EAST 39TH STREET,INDEPENDENCE,JACKSON,MO,USA,64057,GENERAL ACUTE CARE,221,39.0495448,-94.34890382
4064134,CRITTENTON CHILDREN'S CENTER,,10918 ELM AVENUE,KANSAS CITY,JACKSON,MO,USA,64134,PSYCHIATRIC,46,38.9243011,-94.4811889
6664132,RESEARCH MEDICAL CENTER,,2316 EAST MEYER BOULEVARD,KANSAS CITY,JACKSON,MO,USA,64132,GENERAL ACUTE CARE,487,39.00889984,-94.55812509
6964130,RESEARCH PSYCHIATRIC CENTER,,2323 EAST 63RD STREET,KANSAS CITY,JACKSON,MO,USA,64130,PSYCHIATRIC,100,39.0114033,-94.56001654
7264111,ST. LUKE'S HOSPITAL OF KANSAS CITY,,4401 WORNALL ROAD,KANSAS CITY,JACKSON,MO,USA,64111,GENERAL ACUTE CARE,564,39.04743362,-94.59019592
7464139,TRUMAN MEDICAL CENTER - LAKEWOOD,,7900 LEE'S SUMM IT ROAD,KANSAS CITY,JACKSON,MO,USA,64139,GENERAL ACUTE CARE,298,38.97539187,-94.39435345
16264772,NEVADA REGIONAL MEDICAL CENTER,,800 SOUTH ASH STREET,NEVADA,VERNON,MO,USA,64772,GENERAL ACUTE CARE,71,37.83118452,-94.36048553
4564446,COMMUNITY HOSPITAL FAIRFAX,,26136 US HIGHWAY 59,FAIRFAX,ATCHISON,MO,USA,64446,CRITICAL ACCESS,18,40.33854875,-95.39045385
2164730,BATES COUNTY MEMORIAL HOSPITAL,,615 WEST NURSERY STREET,BUTLER,BATES,MO,USA,64730,GENERAL ACUTE CARE,60,38.24902844,-94.34288588
1964759,BARTON COUNTY MEMORIAL HOSPITAL,,29 NW  1ST LANE,LAMAR,BARTON,MO,USA,64759,CRITICAL ACCESS,25,37.50569644,-94.30084527
5764012,BELTON REGIONAL MEDICAL CENTER,,17065 S. 71 HIGHWAY,BELTON,CASS,MO,USA,64012,GENERAL ACUTE CARE,71,38.81581302,-94.50300191
564502,NORTHWEST MO PSYCHIATRIC REHAB CTR,,3505 FREDERICK AVENUE,ST. JOSEPH,BUCHANAN,MO,USA,64502,PSYCHIATRIC,-999,39.77848924,-94.8114026
9264804,FREEMAN HOSPITAL EAST,,932 EAST 34TH STREET,JOPLIN,NEWTON,MO,USA,64804,GENERAL ACUTE CARE,72,37.05075263,-94.50700683
9364804,FREEMAN HOSPITAL WEST,,1102 WEST 32ND STREET,JOPLIN,NEWTON,MO,USA,64804,GENERAL ACUTE CARE,72,37.05273128,-94.52679809
9464804,LANDMARK HOSPITAL OF JOPLIN,,2040 W . 32ND STREET,JOPLIN,NEWTON,MO,USA,64804,LONG TERM CARE,30,37.05353824,-94.53838146
9564850,FREEMAN NEOSHO HOSPITAL,,113 WEST HICKORY STREET,NEOSHO,NEWTON,MO,USA,64850,CRITICAL ACCESS,49,36.86695396,-94.36946792
12863017,ST. LUKE'S HOSPITAL,,232 SOUTH WOODS MILL ROAD,CHESTERFIELD,ST. LOUIS,MO,USA,63017,GENERAL ACUTE CARE,493,38.65129081,-90.50322354
12963141,BARNES-JEWISH WEST COUNTY HOSPITAL,,12634 OLIVE BOULEVARD,CREVE COEUR,ST. LOUIS,MO,USA,63141,GENERAL ACUTE CARE,113,38.67622289,-90.46799797
13063017,ST. LUKE'S REHABILITATION HOSPITAL,,14709 OLIVE BOULEVARD,CHESTERFIELD,ST. LOUIS,MO,USA,63017,REHABILITATION,35,38.67570773,-90.53217838
13363043,RANKEN JORDAN A PEDIATRIC REHABILITATION CENTER,,11365 DORSETT ROAD,MARYLAND HEIGHTS,ST. LOUIS,MO,USA,63043,REHABILITATION,34,38.70995791,-90.41544851
13463117,SSM REHABILITATION HOSPITAL AT ST. MARY'S HEALTH CENTER,,1027 BELLEVUE AVENUE,RICHMOND HEIGHTS,ST. LOUIS,MO,USA,63117,REHABILITATION,35,38.63333088,-90.3126996
13663136,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,,11133 DUNN ROAD,ST. LOUIS,ST. LOUIS,MO,USA,63136,GENERAL ACUTE CARE,482,38.77658169,-90.24035806
14263044,SSM REHABILITATION HOSPITAL,,12380 DEPAUL DRIVE,BRIDGETON,ST. LOUIS,MO,USA,63044,REHABILITATION,60,38.7517683,-90.43516525
15763670,STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,,800 STE. GENEVIEVE DRIVE,STE GENEVIEVE,STE. GENEVIEVE,MO,USA,63670,CRITICAL ACCESS,47,37.96934223,-90.05465491
12163628,PARKLAND HEALTH CENTER-BONNE TERRE,,7245 RAIDER ROAD,BONNE TERRE,ST. FRANCOIS,MO,USA,63628,CRITICAL ACCESS,3,37.90805702,-90.524364
10863935,SOUTHEASTHEALTH CENTER OF RIPLEY COUNTY,,109 PLUM STREET,DONIPHAN,RIPLEY,MO,USA,63935,GENERAL ACUTE CARE,21,36.62129738,-90.82581957
11263301,SSM ST. JOSEPH HEALTH CENTER,,300 1ST CAPITOL DRIVE,ST. CHARLES,ST. CHARLES,MO,USA,63301,GENERAL ACUTE CARE,333,38.78090867,-90.48462054
11563385,SSM ST. JOSEPH HEALTH CENTER-WENTZVILLE,,500 MEDICAL DRIVE,WENTZVILLE,ST. CHARLES,MO,USA,63385,GENERAL ACUTE CARE,77,38.82215041,-90.880721
11663367,SSM ST. JOSEPH HOSPITAL WEST,,100 MEDICAL PLAZA,LAKE ST. LOUIS,ST. CHARLES,MO,USA,63367,GENERAL ACUTE CARE,116,38.80279667,-90.77574675
11863304,CENTERPOINTE HOSPITAL,,4801 WELDON SPRING PARKWAY,ST. CHARLES,ST. CHARLES,MO,USA,63304,PSYCHIATRIC,104,38.7149685,-90.67188926
11963376,BARNES-JEWISH ST. PETERS HOSPITAL,,10 HOSPITAL DRIVE,ST. PETERS,ST. CHARLES,MO,USA,63376,GENERAL ACUTE CARE,113,38.79360505,-90.57961531
11065340,FITZGIBBON HOSPITAL,,2305 SOUTH 65 HIGHWAY,MARSHALL,SALINE,MO,USA,65340,GENERAL ACUTE CARE,60,39.09149817,-93.21315913
5464683,WRIGHT MEMORIAL HOSPITAL,,191 IOWA BOULEVARD,TRENTON,GRUNDY,MO,USA,64683,CRITICAL ACCESS,25,40.06786699,-93.58163967
4863090,MERCY HOSPITAL WASHINGTON,,901 EAST 5TH STREET,WASHINGTON,FRANKLIN,MO,USA,63090,GENERAL ACUTE CARE,148,38.55259009,-91.00213473
4965041,HERMANN AREA DISTRICT HOSPITAL,,509 WEST 18TH STREET,HERMANN,GASCONADE,MO,USA,65041,CRITICAL ACCESS,24,38.69307813,-91.44958555
1465803,OZARKS COMMUNITY HOSPITAL,DOCTORS HOSPITAL OF SPRINGFIELD DBA OZARKS COM,2828 NORTH NATIONAL AVENUE,SPRINGFIELD,GREENE,MO,USA,65803,GENERAL ACUTE CARE,15,37.24856378,-93.27240188
7663663,IRON COUNTY HOSPITAL,,301 NORTH HIGHWAY 21,PILOT KNOB,IRON,MO,USA,63663,CRITICAL ACCESS,15,37.62312389,-90.64471795
4765560,SALEM MEMORIAL DISTRICT HOSPITAL,,35629 HWY 72,SULLIVAN,DENT,MO,USA,65560,CRITICAL ACCESS,55,37.66045595,-91.56935238
16363664,WASHINGTON COUNTY MEMORIAL HOSPITAL,,300 HEALTH WAY,POTOSI,WASHINGTON,MO,USA,63664,CRITICAL ACCESS,25,37.92597311,-90.77266582
15963556,SULLIVAN COUNTY MEMORIAL HOSPITAL,,630 WEST 3RD STREET,MILAN,SULLIVAN,MO,USA,63556,CRITICAL ACCESS,25,40.20162729,-93.13381402
16465483,TEXAS COUNTY MEMORIAL HOSPITAL,,1333 S. SAM  BOULEVARD,HOUSTON,TEXAS,MO,USA,65483,GENERAL ACUTE CARE,66,37.31612169,-91.96116854
10363565,PUTNAM COUNTY MEMORIAL HOSPITAL,,1926 OAK STREET,UNIONVILLE,PUTNAM,MO,USA,63565,CRITICAL ACCESS,15,40.48274509,-93.00564602
9965401,PHELPS COUNTY REGIONAL MEDICAL CENTER,,1000 WEST TENTH STREET,ROLLA,PHELPS,MO,USA,65401,GENERAL ACUTE CARE,242,37.95248953,-91.78598299
3363703,SAINT FRANCIS MEDICAL CENTER,,211 SAINT FRANCIS DRIVE,CAPE GIRARDEAU,CAPE GIRARDEAU,MO,USA,63703,GENERAL ACUTE CARE,308,37.30358194,-89.57114498
9763775,PERRY COUNTY MEMORIAL HOSPITAL,,434 NORTH WEST STREET,PERRYVILLE,PERRY,MO,USA,63775,CRITICAL ACCESS,25,37.73088242,-89.86563015
